artist_name,artist_popularity,artist_genres,track_name,country,album_name,release_date,audio_features
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Entre Sábanas,CO,Classic,2017-01-26,"{'danceability': 0.646, 'energy': 0.6, 'key': 9, 'loudness': -9.254, 'mode': 1, 'speechiness': 0.142, 'acousticness': 0.0139, 'instrumentalness': 1.79e-06, 'liveness': 0.372, 'valence': 0.489, 'tempo': 174.904, 'type': 'audio_features', 'id': '0psJ22HqZCe9xlbBvM0Oyj', 'uri': 'spotify:track:0psJ22HqZCe9xlbBvM0Oyj', 'track_href': 'https://api.spotify.com/v1/tracks/0psJ22HqZCe9xlbBvM0Oyj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0psJ22HqZCe9xlbBvM0Oyj', 'duration_ms': 205027, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Game Over,CO,Classic,2017-01-26,"{'danceability': 0.621, 'energy': 0.735, 'key': 10, 'loudness': -4.78, 'mode': 0, 'speechiness': 0.323, 'acousticness': 0.614, 'instrumentalness': 0, 'liveness': 0.062, 'valence': 0.683, 'tempo': 173.914, 'type': 'audio_features', 'id': '5ztaBu8G41qqgwZtXrjYrO', 'uri': 'spotify:track:5ztaBu8G41qqgwZtXrjYrO', 'track_href': 'https://api.spotify.com/v1/tracks/5ztaBu8G41qqgwZtXrjYrO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5ztaBu8G41qqgwZtXrjYrO', 'duration_ms': 225720, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Hacía el Amor,CO,Classic,2017-01-26,"{'danceability': 0.784, 'energy': 0.884, 'key': 11, 'loudness': -6.285, 'mode': 1, 'speechiness': 0.0502, 'acousticness': 0.235, 'instrumentalness': 0, 'liveness': 0.275, 'valence': 0.865, 'tempo': 105.021, 'type': 'audio_features', 'id': '4KrpN5nFid4JN6MCX0sfoG', 'uri': 'spotify:track:4KrpN5nFid4JN6MCX0sfoG', 'track_href': 'https://api.spotify.com/v1/tracks/4KrpN5nFid4JN6MCX0sfoG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4KrpN5nFid4JN6MCX0sfoG', 'duration_ms': 207387, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Como Tú No Hay,CO,Classic,2017-01-26,"{'danceability': 0.665, 'energy': 0.68, 'key': 7, 'loudness': -9.24, 'mode': 0, 'speechiness': 0.0582, 'acousticness': 0.0194, 'instrumentalness': 0, 'liveness': 0.0732, 'valence': 0.766, 'tempo': 81.979, 'type': 'audio_features', 'id': '1kO3kC6MgvDSKs2roUEWif', 'uri': 'spotify:track:1kO3kC6MgvDSKs2roUEWif', 'track_href': 'https://api.spotify.com/v1/tracks/1kO3kC6MgvDSKs2roUEWif', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1kO3kC6MgvDSKs2roUEWif', 'duration_ms': 200147, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Horny,CO,Classic,2017-01-26,"{'danceability': 0.772, 'energy': 0.552, 'key': 2, 'loudness': -8.123, 'mode': 1, 'speechiness': 0.306, 'acousticness': 0.265, 'instrumentalness': 1.57e-06, 'liveness': 0.0743, 'valence': 0.959, 'tempo': 81.983, 'type': 'audio_features', 'id': '1N9IKJs3BgRvDVdI3y0c6o', 'uri': 'spotify:track:1N9IKJs3BgRvDVdI3y0c6o', 'track_href': 'https://api.spotify.com/v1/tracks/1N9IKJs3BgRvDVdI3y0c6o', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1N9IKJs3BgRvDVdI3y0c6o', 'duration_ms': 203360, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Invencibles,CO,Classic,2017-01-26,"{'danceability': 0.701, 'energy': 0.885, 'key': 9, 'loudness': -4.932, 'mode': 1, 'speechiness': 0.206, 'acousticness': 0.593, 'instrumentalness': 1.51e-05, 'liveness': 0.13, 'valence': 0.837, 'tempo': 116.018, 'type': 'audio_features', 'id': '4x2uvu8Dc0kOZCnwHa8N6G', 'uri': 'spotify:track:4x2uvu8Dc0kOZCnwHa8N6G', 'track_href': 'https://api.spotify.com/v1/tracks/4x2uvu8Dc0kOZCnwHa8N6G', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4x2uvu8Dc0kOZCnwHa8N6G', 'duration_ms': 202973, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Manitas Mágicas,CO,Classic,2017-01-26,"{'danceability': 0.693, 'energy': 0.832, 'key': 4, 'loudness': -5.267, 'mode': 0, 'speechiness': 0.234, 'acousticness': 0.199, 'instrumentalness': 0, 'liveness': 0.121, 'valence': 0.617, 'tempo': 92.457, 'type': 'audio_features', 'id': '4GbV7vAVUtpcjWTAHnItyQ', 'uri': 'spotify:track:4GbV7vAVUtpcjWTAHnItyQ', 'track_href': 'https://api.spotify.com/v1/tracks/4GbV7vAVUtpcjWTAHnItyQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4GbV7vAVUtpcjWTAHnItyQ', 'duration_ms': 215507, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Mírame,CO,Classic,2017-01-26,"{'danceability': 0.663, 'energy': 0.653, 'key': 1, 'loudness': -6.708, 'mode': 1, 'speechiness': 0.35, 'acousticness': 0.0217, 'instrumentalness': 0, 'liveness': 0.125, 'valence': 0.654, 'tempo': 180.039, 'type': 'audio_features', 'id': '7pC08JnNMH4E1Lvb5ZiSCC', 'uri': 'spotify:track:7pC08JnNMH4E1Lvb5ZiSCC', 'track_href': 'https://api.spotify.com/v1/tracks/7pC08JnNMH4E1Lvb5ZiSCC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7pC08JnNMH4E1Lvb5ZiSCC', 'duration_ms': 200587, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Morena,CO,Classic,2017-01-26,"{'danceability': 0.743, 'energy': 0.841, 'key': 11, 'loudness': -2.599, 'mode': 1, 'speechiness': 0.235, 'acousticness': 0.312, 'instrumentalness': 0, 'liveness': 0.242, 'valence': 0.937, 'tempo': 91.93, 'type': 'audio_features', 'id': '3Z4bwnz3vWhPGZMZATX2of', 'uri': 'spotify:track:3Z4bwnz3vWhPGZMZATX2of', 'track_href': 'https://api.spotify.com/v1/tracks/3Z4bwnz3vWhPGZMZATX2of', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Z4bwnz3vWhPGZMZATX2of', 'duration_ms': 263440, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",No Quiero Que Se Vaya,CO,Classic,2017-01-26,"{'danceability': 0.728, 'energy': 0.632, 'key': 9, 'loudness': -9.025, 'mode': 1, 'speechiness': 0.206, 'acousticness': 0.0174, 'instrumentalness': 0, 'liveness': 0.31, 'valence': 0.587, 'tempo': 176.052, 'type': 'audio_features', 'id': '1I5ZK2T8Z0KCtZGBqXOlJ7', 'uri': 'spotify:track:1I5ZK2T8Z0KCtZGBqXOlJ7', 'track_href': 'https://api.spotify.com/v1/tracks/1I5ZK2T8Z0KCtZGBqXOlJ7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1I5ZK2T8Z0KCtZGBqXOlJ7', 'duration_ms': 220787, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Nocturnos,CO,Classic,2017-01-26,"{'danceability': 0.767, 'energy': 0.573, 'key': 7, 'loudness': -5.886, 'mode': 1, 'speechiness': 0.415, 'acousticness': 0.0441, 'instrumentalness': 0, 'liveness': 0.401, 'valence': 0.79, 'tempo': 175.896, 'type': 'audio_features', 'id': '3t5fIatjXF5fjvjjK6xnzq', 'uri': 'spotify:track:3t5fIatjXF5fjvjjK6xnzq', 'track_href': 'https://api.spotify.com/v1/tracks/3t5fIatjXF5fjvjjK6xnzq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3t5fIatjXF5fjvjjK6xnzq', 'duration_ms': 224467, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Otra Botella,CO,Classic,2017-01-26,"{'danceability': 0.737, 'energy': 0.625, 'key': 2, 'loudness': -9.174, 'mode': 1, 'speechiness': 0.0483, 'acousticness': 0.15, 'instrumentalness': 0, 'liveness': 0.171, 'valence': 0.882, 'tempo': 94.012, 'type': 'audio_features', 'id': '7gLOoX1fLD9hVhb75oH8We', 'uri': 'spotify:track:7gLOoX1fLD9hVhb75oH8We', 'track_href': 'https://api.spotify.com/v1/tracks/7gLOoX1fLD9hVhb75oH8We', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7gLOoX1fLD9hVhb75oH8We', 'duration_ms': 217387, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Por Ella Voy,CO,Classic,2017-01-26,"{'danceability': 0.687, 'energy': 0.685, 'key': 7, 'loudness': -5.49, 'mode': 1, 'speechiness': 0.307, 'acousticness': 0.0548, 'instrumentalness': 0, 'liveness': 0.0718, 'valence': 0.895, 'tempo': 175.74, 'type': 'audio_features', 'id': '2WnAV5q3UJNtgv5lqgS9ze', 'uri': 'spotify:track:2WnAV5q3UJNtgv5lqgS9ze', 'track_href': 'https://api.spotify.com/v1/tracks/2WnAV5q3UJNtgv5lqgS9ze', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2WnAV5q3UJNtgv5lqgS9ze', 'duration_ms': 155000, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Por Qué Tan Sola,CO,Classic,2017-01-26,"{'danceability': 0.653, 'energy': 0.729, 'key': 5, 'loudness': -4.836, 'mode': 1, 'speechiness': 0.119, 'acousticness': 0.153, 'instrumentalness': 2.18e-06, 'liveness': 0.137, 'valence': 0.713, 'tempo': 172.072, 'type': 'audio_features', 'id': '1Nwc0PsIYJaoTd36cwSpsW', 'uri': 'spotify:track:1Nwc0PsIYJaoTd36cwSpsW', 'track_href': 'https://api.spotify.com/v1/tracks/1Nwc0PsIYJaoTd36cwSpsW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Nwc0PsIYJaoTd36cwSpsW', 'duration_ms': 185067, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Sexo Contigo,CO,Classic,2017-01-26,"{'danceability': 0.652, 'energy': 0.699, 'key': 11, 'loudness': -5.38, 'mode': 1, 'speechiness': 0.293, 'acousticness': 0.342, 'instrumentalness': 0, 'liveness': 0.134, 'valence': 0.847, 'tempo': 93.384, 'type': 'audio_features', 'id': '3CRU7xP5Flm8tQSeTTPjw7', 'uri': 'spotify:track:3CRU7xP5Flm8tQSeTTPjw7', 'track_href': 'https://api.spotify.com/v1/tracks/3CRU7xP5Flm8tQSeTTPjw7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3CRU7xP5Flm8tQSeTTPjw7', 'duration_ms': 215427, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Sexo Sin Feeling,CO,Classic,2017-01-26,"{'danceability': 0.714, 'energy': 0.751, 'key': 6, 'loudness': -5.37, 'mode': 1, 'speechiness': 0.0371, 'acousticness': 0.109, 'instrumentalness': 0.00102, 'liveness': 0.293, 'valence': 0.928, 'tempo': 96.931, 'type': 'audio_features', 'id': '6neEwiHipeXRywvpB2sqrO', 'uri': 'spotify:track:6neEwiHipeXRywvpB2sqrO', 'track_href': 'https://api.spotify.com/v1/tracks/6neEwiHipeXRywvpB2sqrO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6neEwiHipeXRywvpB2sqrO', 'duration_ms': 174640, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Siénteme,CO,Classic,2017-01-26,"{'danceability': 0.371, 'energy': 0.868, 'key': 1, 'loudness': -6.667, 'mode': 0, 'speechiness': 0.0912, 'acousticness': 0.151, 'instrumentalness': 0.658, 'liveness': 0.191, 'valence': 0.697, 'tempo': 82.954, 'type': 'audio_features', 'id': '5GB6RmZMCzUpTmNJ71dw8Y', 'uri': 'spotify:track:5GB6RmZMCzUpTmNJ71dw8Y', 'track_href': 'https://api.spotify.com/v1/tracks/5GB6RmZMCzUpTmNJ71dw8Y', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5GB6RmZMCzUpTmNJ71dw8Y', 'duration_ms': 264280, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Sigue Bailando,CO,Classic,2017-01-26,"{'danceability': 0.544, 'energy': 0.79, 'key': 10, 'loudness': -7.138, 'mode': 1, 'speechiness': 0.265, 'acousticness': 0.461, 'instrumentalness': 0, 'liveness': 0.437, 'valence': 0.76, 'tempo': 179.646, 'type': 'audio_features', 'id': '5uiwoizp2l6TwtScg3r4Ib', 'uri': 'spotify:track:5uiwoizp2l6TwtScg3r4Ib', 'track_href': 'https://api.spotify.com/v1/tracks/5uiwoizp2l6TwtScg3r4Ib', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5uiwoizp2l6TwtScg3r4Ib', 'duration_ms': 196907, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Un Beso,CO,Classic,2017-01-26,"{'danceability': 0.779, 'energy': 0.649, 'key': 6, 'loudness': -8.763, 'mode': 1, 'speechiness': 0.0639, 'acousticness': 0.0273, 'instrumentalness': 0, 'liveness': 0.177, 'valence': 0.791, 'tempo': 100.005, 'type': 'audio_features', 'id': '4Vh7iW7vJPaZtkeMGR3eR0', 'uri': 'spotify:track:4Vh7iW7vJPaZtkeMGR3eR0', 'track_href': 'https://api.spotify.com/v1/tracks/4Vh7iW7vJPaZtkeMGR3eR0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4Vh7iW7vJPaZtkeMGR3eR0', 'duration_ms': 201507, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Movimiento de Caderas,CO,The SexyTrip,2011-01-28,"{'danceability': 0.726, 'energy': 0.584, 'key': 7, 'loudness': -6.41, 'mode': 1, 'speechiness': 0.475, 'acousticness': 0.108, 'instrumentalness': 0, 'liveness': 0.109, 'valence': 0.68, 'tempo': 180.225, 'type': 'audio_features', 'id': '468L8HV8IykzwRs4eEXn4Y', 'uri': 'spotify:track:468L8HV8IykzwRs4eEXn4Y', 'track_href': 'https://api.spotify.com/v1/tracks/468L8HV8IykzwRs4eEXn4Y', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/468L8HV8IykzwRs4eEXn4Y', 'duration_ms': 190000, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Serenata,CO,The SexyTrip,2011-01-28,"{'danceability': 0.634, 'energy': 0.711, 'key': 11, 'loudness': -9.775, 'mode': 0, 'speechiness': 0.51, 'acousticness': 0.321, 'instrumentalness': 0, 'liveness': 0.0867, 'valence': 0.852, 'tempo': 170.045, 'type': 'audio_features', 'id': '7tVC2If5oesR4Ju2GoPrjC', 'uri': 'spotify:track:7tVC2If5oesR4Ju2GoPrjC', 'track_href': 'https://api.spotify.com/v1/tracks/7tVC2If5oesR4Ju2GoPrjC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7tVC2If5oesR4Ju2GoPrjC', 'duration_ms': 243387, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Morena,CO,The SexyTrip,2011-01-28,"{'danceability': 0.718, 'energy': 0.842, 'key': 11, 'loudness': -2.542, 'mode': 1, 'speechiness': 0.243, 'acousticness': 0.288, 'instrumentalness': 0, 'liveness': 0.296, 'valence': 0.925, 'tempo': 91.858, 'type': 'audio_features', 'id': '4SQydh1QZsGVWIZ4By72Vj', 'uri': 'spotify:track:4SQydh1QZsGVWIZ4By72Vj', 'track_href': 'https://api.spotify.com/v1/tracks/4SQydh1QZsGVWIZ4By72Vj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4SQydh1QZsGVWIZ4By72Vj', 'duration_ms': 263901, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Cariño en Exceso,CO,The SexyTrip,2011-01-28,"{'danceability': 0.586, 'energy': 0.735, 'key': 2, 'loudness': -7.281, 'mode': 1, 'speechiness': 0.349, 'acousticness': 0.21, 'instrumentalness': 0, 'liveness': 0.0329, 'valence': 0.922, 'tempo': 91.052, 'type': 'audio_features', 'id': '298q6q0ZeRKrp5qElpYfW3', 'uri': 'spotify:track:298q6q0ZeRKrp5qElpYfW3', 'track_href': 'https://api.spotify.com/v1/tracks/298q6q0ZeRKrp5qElpYfW3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/298q6q0ZeRKrp5qElpYfW3', 'duration_ms': 200667, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",D'abuze,CO,The SexyTrip,2011-01-28,"{'danceability': 0.681, 'energy': 0.682, 'key': 10, 'loudness': -5.883, 'mode': 1, 'speechiness': 0.303, 'acousticness': 0.283, 'instrumentalness': 0, 'liveness': 0.172, 'valence': 0.812, 'tempo': 90.888, 'type': 'audio_features', 'id': '5CfvDSgttgMpv2nt3DSHVA', 'uri': 'spotify:track:5CfvDSgttgMpv2nt3DSHVA', 'track_href': 'https://api.spotify.com/v1/tracks/5CfvDSgttgMpv2nt3DSHVA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5CfvDSgttgMpv2nt3DSHVA', 'duration_ms': 213598, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Solito Me Dejó,CO,The SexyTrip,2011-01-28,"{'danceability': 0.49, 'energy': 0.737, 'key': 8, 'loudness': -8.429, 'mode': 0, 'speechiness': 0.36, 'acousticness': 0.158, 'instrumentalness': 0, 'liveness': 0.397, 'valence': 0.886, 'tempo': 90.848, 'type': 'audio_features', 'id': '1cl7DatHV0yb0g14xvLRZ5', 'uri': 'spotify:track:1cl7DatHV0yb0g14xvLRZ5', 'track_href': 'https://api.spotify.com/v1/tracks/1cl7DatHV0yb0g14xvLRZ5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1cl7DatHV0yb0g14xvLRZ5', 'duration_ms': 219549, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Como Tú No Hay,CO,The SexyTrip,2011-01-28,"{'danceability': 0.688, 'energy': 0.691, 'key': 7, 'loudness': -9.037, 'mode': 0, 'speechiness': 0.0565, 'acousticness': 0.0192, 'instrumentalness': 0, 'liveness': 0.0825, 'valence': 0.804, 'tempo': 81.976, 'type': 'audio_features', 'id': '5S9f3FbrkYQD0W67xiUqVs', 'uri': 'spotify:track:5S9f3FbrkYQD0W67xiUqVs', 'track_href': 'https://api.spotify.com/v1/tracks/5S9f3FbrkYQD0W67xiUqVs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5S9f3FbrkYQD0W67xiUqVs', 'duration_ms': 203348, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Un Beso,CO,The SexyTrip,2011-01-28,"{'danceability': 0.778, 'energy': 0.64, 'key': 6, 'loudness': -8.632, 'mode': 1, 'speechiness': 0.0635, 'acousticness': 0.0265, 'instrumentalness': 0, 'liveness': 0.212, 'valence': 0.779, 'tempo': 99.967, 'type': 'audio_features', 'id': '3rHwZNZrp2CQEd7JTjWtTM', 'uri': 'spotify:track:3rHwZNZrp2CQEd7JTjWtTM', 'track_href': 'https://api.spotify.com/v1/tracks/3rHwZNZrp2CQEd7JTjWtTM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3rHwZNZrp2CQEd7JTjWtTM', 'duration_ms': 202663, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Suéltate,CO,The SexyTrip,2011-01-28,"{'danceability': 0.775, 'energy': 0.655, 'key': 3, 'loudness': -6.955, 'mode': 0, 'speechiness': 0.26, 'acousticness': 0.167, 'instrumentalness': 0, 'liveness': 0.0982, 'valence': 0.853, 'tempo': 89.764, 'type': 'audio_features', 'id': '6jCF8ru8E2pTuJUWjs8Xba', 'uri': 'spotify:track:6jCF8ru8E2pTuJUWjs8Xba', 'track_href': 'https://api.spotify.com/v1/tracks/6jCF8ru8E2pTuJUWjs8Xba', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6jCF8ru8E2pTuJUWjs8Xba', 'duration_ms': 215205, 'time_signature': 4}"
Rayo & Toby,48,"['reggaeton', 'reggaeton colombiano']",Traviesa,CO,The SexyTrip,2011-01-28,"{'danceability': 0.631, 'energy': 0.56, 'key': 9, 'loudness': -7.154, 'mode': 1, 'speechiness': 0.282, 'acousticness': 0.0607, 'instrumentalness': 0, 'liveness': 0.108, 'valence': 0.584, 'tempo': 133.104, 'type': 'audio_features', 'id': '5R2XEUbF2YZxmRG8yu9NYZ', 'uri': 'spotify:track:5R2XEUbF2YZxmRG8yu9NYZ', 'track_href': 'https://api.spotify.com/v1/tracks/5R2XEUbF2YZxmRG8yu9NYZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5R2XEUbF2YZxmRG8yu9NYZ', 'duration_ms': 204066, 'time_signature': 3}"
Cali Y El Dandee,66,"['colombian pop', 'electro latino', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Malibu,CO,Malibu,2022-02-25,"{'danceability': 0.736, 'energy': 0.71, 'key': 0, 'loudness': -5.282, 'mode': 1, 'speechiness': 0.0644, 'acousticness': 0.0775, 'instrumentalness': 0, 'liveness': 0.602, 'valence': 0.602, 'tempo': 166.02, 'type': 'audio_features', 'id': '6no81SKcduoJ0L8AoO4PP7', 'uri': 'spotify:track:6no81SKcduoJ0L8AoO4PP7', 'track_href': 'https://api.spotify.com/v1/tracks/6no81SKcduoJ0L8AoO4PP7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6no81SKcduoJ0L8AoO4PP7', 'duration_ms': 151587, 'time_signature': 4}"
Cali Y El Dandee,66,"['colombian pop', 'electro latino', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Un Tiempo,CO,Malibu,2022-02-25,"{'danceability': 0.753, 'energy': 0.616, 'key': 7, 'loudness': -5.618, 'mode': 1, 'speechiness': 0.118, 'acousticness': 0.0251, 'instrumentalness': 0, 'liveness': 0.109, 'valence': 0.713, 'tempo': 163.845, 'type': 'audio_features', 'id': '4hXUWmtVNjNz8dglR5iILz', 'uri': 'spotify:track:4hXUWmtVNjNz8dglR5iILz', 'track_href': 'https://api.spotify.com/v1/tracks/4hXUWmtVNjNz8dglR5iILz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4hXUWmtVNjNz8dglR5iILz', 'duration_ms': 147533, 'time_signature': 4}"
Cali Y El Dandee,66,"['colombian pop', 'electro latino', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",BYL (Borracha Y Loca),CO,Malibu,2022-02-25,"{'danceability': 0.609, 'energy': 0.605, 'key': 1, 'loudness': -4.962, 'mode': 0, 'speechiness': 0.138, 'acousticness': 0.0493, 'instrumentalness': 0, 'liveness': 0.0759, 'valence': 0.559, 'tempo': 184.051, 'type': 'audio_features', 'id': '7nLHObpoVHdkToqdGe0E7W', 'uri': 'spotify:track:7nLHObpoVHdkToqdGe0E7W', 'track_href': 'https://api.spotify.com/v1/tracks/7nLHObpoVHdkToqdGe0E7W', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7nLHObpoVHdkToqdGe0E7W', 'duration_ms': 165747, 'time_signature': 4}"
Cali Y El Dandee,66,"['colombian pop', 'electro latino', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Adiós,CO,Malibu,2022-02-25,"{'danceability': 0.598, 'energy': 0.674, 'key': 0, 'loudness': -3.653, 'mode': 1, 'speechiness': 0.12, 'acousticness': 0.452, 'instrumentalness': 0, 'liveness': 0.166, 'valence': 0.803, 'tempo': 72.205, 'type': 'audio_features', 'id': '1jmc3zvr0kxyUBuaQLbs9v', 'uri': 'spotify:track:1jmc3zvr0kxyUBuaQLbs9v', 'track_href': 'https://api.spotify.com/v1/tracks/1jmc3zvr0kxyUBuaQLbs9v', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1jmc3zvr0kxyUBuaQLbs9v', 'duration_ms': 187400, 'time_signature': 4}"
Cali Y El Dandee,66,"['colombian pop', 'electro latino', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Perdóname,CO,Malibu,2022-02-25,"{'danceability': 0.722, 'energy': 0.629, 'key': 0, 'loudness': -4.899, 'mode': 1, 'speechiness': 0.238, 'acousticness': 0.0234, 'instrumentalness': 0, 'liveness': 0.125, 'valence': 0.789, 'tempo': 178.098, 'type': 'audio_features', 'id': '2KNrWbK8ogvAWAR1dXlVwX', 'uri': 'spotify:track:2KNrWbK8ogvAWAR1dXlVwX', 'track_href': 'https://api.spotify.com/v1/tracks/2KNrWbK8ogvAWAR1dXlVwX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2KNrWbK8ogvAWAR1dXlVwX', 'duration_ms': 145627, 'time_signature': 4}"
Cali Y El Dandee,66,"['colombian pop', 'electro latino', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Yo No Te Olvido,CO,Malibu,2022-02-25,"{'danceability': 0.614, 'energy': 0.796, 'key': 0, 'loudness': -3.455, 'mode': 1, 'speechiness': 0.0805, 'acousticness': 0.062, 'instrumentalness': 0, 'liveness': 0.415, 'valence': 0.638, 'tempo': 167.92, 'type': 'audio_features', 'id': '2Q9ikfZZH3R2rfkNyxSczJ', 'uri': 'spotify:track:2Q9ikfZZH3R2rfkNyxSczJ', 'track_href': 'https://api.spotify.com/v1/tracks/2Q9ikfZZH3R2rfkNyxSczJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Q9ikfZZH3R2rfkNyxSczJ', 'duration_ms': 162187, 'time_signature': 4}"
Cali Y El Dandee,66,"['colombian pop', 'electro latino', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",Primera Carta,CO,Malibu,2022-02-25,"{'danceability': 0.624, 'energy': 0.728, 'key': 0, 'loudness': -3.829, 'mode': 1, 'speechiness': 0.107, 'acousticness': 0.127, 'instrumentalness': 0, 'liveness': 0.358, 'valence': 0.36, 'tempo': 143.735, 'type': 'audio_features', 'id': '6XOCjmls9pLAG7ljDicIvQ', 'uri': 'spotify:track:6XOCjmls9pLAG7ljDicIvQ', 'track_href': 'https://api.spotify.com/v1/tracks/6XOCjmls9pLAG7ljDicIvQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6XOCjmls9pLAG7ljDicIvQ', 'duration_ms': 258747, 'time_signature': 4}"
